intent_hash,action_hash,tool_id,payload_size,is_high_risk,is_forbidden,harmful_signal,injection_signal,label
0.819,0.195,0.0,0.14,0,0,0,0,1
0.987,0.529,0.2,0.056,0,0,0,0,1
0.508,0.11,0.6,0.056,0,0,0,0,1
0.921,0.498,0.3,0.056,0,0,0,0,1
0.342,0.11,0.6,0.056,0,0,0,0,1
0.831,0.954,0.0,0.14,0,0,0,0,1
0.222,0.529,0.2,0.056,0,0,0,0,0
0.75,0.11,0.6,0.056,0,0,0,0,1
0.28,0.11,0.6,0.056,0,0,0,0,1
0.1,0.11,0.6,0.056,0,0,0,0,1
0.116,0.529,0.2,0.056,0,0,0,0,1
0.816,0.498,0.3,0.056,0,0,0,0,1
0.149,0.11,0.6,0.056,0,0,0,0,1
0.151,0.707,0.0,0.14,0,0,0,0,1
0.657,0.468,0.0,0.14,0,0,0,0,1
0.389,0.529,0.2,0.056,0,0,0,0,1
0.369,0.11,0.6,0.056,0,0,0,0,1
0.693,0.525,0.0,0.138,0,0,0,0,1
0.189,0.529,0.2,0.056,0,0,0,0,1
0.444,0.498,0.3,0.056,0,0,0,0,1
0.116,0.529,0.2,0.056,0,0,0,0,1
0.251,0.252,0.0,0.14,0,0,0,0,1
0.745,0.529,0.2,0.056,0,0,0,0,1
0.114,0.427,0.0,0.14,0,0,0,0,1
0.205,0.529,0.2,0.056,0,0,0,0,1
0.692,0.959,0.0,0.14,0,0,0,0,1
0.412,0.498,0.3,0.056,0,0,0,0,1
0.966,0.529,0.2,0.056,0,0,0,0,1
0.979,0.866,0.0,0.138,0,0,0,0,1
0.785,0.529,0.2,0.056,0,0,0,0,1
0.908,0.539,0.0,0.14,0,0,0,0,1
0.752,0.529,0.2,0.056,0,0,0,0,1
0.313,0.696,0.0,0.14,0,0,0,0,0
0.385,0.498,0.3,0.056,0,0,0,0,1
0.994,0.498,0.3,0.056,0,0,0,0,1
0.871,0.498,0.3,0.056,0,0,0,0,1
0.073,0.379,0.0,0.14,0,0,0,0,1
0.942,0.33,0.0,0.14,0,0,0,0,1
0.27,0.11,0.6,0.056,0,0,0,0,1
0.975,0.529,0.2,0.056,0,0,0,0,1
0.047,0.529,0.2,0.056,0,0,0,0,1
0.587,0.127,0.0,0.138,0,0,0,0,1
0.847,0.498,0.3,0.056,0,0,0,0,1
0.028,0.498,0.3,0.056,0,0,0,0,1
0.391,0.469,0.0,0.14,0,0,0,0,0
0.634,0.529,0.2,0.056,0,0,0,0,0
0.462,0.498,0.3,0.056,0,0,0,0,1
0.893,0.286,0.0,0.138,0,0,0,0,1
0.024,0.498,0.3,0.056,0,0,0,0,1
0.375,0.714,0.0,0.138,0,0,0,0,1
0.479,0.11,0.6,0.056,0,0,0,0,1
0.098,0.177,0.0,0.14,0,0,0,0,1
0.631,0.11,0.6,0.056,0,0,0,0,1
0.759,0.529,0.2,0.056,0,0,0,0,1
0.75,0.498,0.3,0.056,0,0,0,0,1
0.909,0.498,0.3,0.056,0,0,0,0,1
0.576,0.28,0.0,0.14,0,0,0,0,1
0.987,0.498,0.3,0.056,0,0,0,0,1
0.103,0.529,0.2,0.056,0,0,0,0,1
0.675,0.11,0.6,0.056,0,0,0,0,1
0.257,0.529,0.2,0.056,0,0,0,0,1
0.654,0.11,0.6,0.056,0,0,0,0,1
0.595,0.924,0.0,0.138,0,0,0,0,0
0.603,0.498,0.3,0.056,0,0,0,0,1
0.628,0.529,0.2,0.056,0,0,0,0,1
0.647,0.529,0.2,0.056,0,0,0,0,1
0.857,0.11,0.6,0.056,0,0,0,0,1
0.994,0.498,0.3,0.056,0,0,0,0,1
0.145,0.498,0.3,0.056,0,0,0,0,1
0.708,0.498,0.3,0.056,0,0,0,0,1
0.381,0.498,0.3,0.056,0,0,0,0,1
0.388,0.498,0.3,0.056,0,0,0,0,1
0.647,0.529,0.2,0.056,0,0,0,0,1
0.708,0.498,0.3,0.056,0,0,0,0,1
0.514,0.42,0.0,0.138,0,0,0,0,1
0.385,0.11,0.6,0.056,0,0,0,0,1
0.595,0.293,0.0,0.14,0,0,0,0,1
0.616,0.529,0.2,0.056,0,0,0,0,1
0.361,0.529,0.2,0.056,0,0,0,0,1
0.987,0.529,0.2,0.056,0,0,0,0,0
0.834,0.498,0.3,0.056,0,0,0,0,1
0.238,0.287,0.0,0.14,0,0,0,0,1
0.462,0.529,0.2,0.056,0,0,0,0,1
0.666,0.654,0.0,0.14,0,0,0,0,1
0.645,0.459,0.0,0.14,0,0,0,0,1
0.524,0.11,0.6,0.056,0,0,0,0,1
0.324,0.11,0.6,0.056,0,0,0,0,1
0.839,0.498,0.3,0.056,0,0,0,0,1
0.365,0.498,0.3,0.056,0,0,0,0,1
0.762,0.733,0.0,0.14,0,0,0,0,1
0.341,0.11,0.6,0.056,0,0,0,0,1
0.668,0.529,0.2,0.056,0,0,0,0,1
0.174,0.11,0.6,0.056,0,0,0,0,1
0.993,0.529,0.2,0.056,0,0,0,0,1
0.073,0.529,0.2,0.056,0,0,0,0,1
0.846,0.966,0.0,0.14,0,0,0,0,1
0.972,0.498,0.3,0.056,0,0,0,0,1
0.354,0.529,0.2,0.056,0,0,0,0,1
0.541,0.686,0.0,0.138,0,0,0,0,1
0.259,0.11,0.6,0.056,0,0,0,0,1
0.369,0.529,0.2,0.056,0,0,0,0,1
0.006,0.702,0.0,0.14,0,0,0,0,1
0.951,0.11,0.6,0.056,0,0,0,0,1
0.431,0.498,0.3,0.056,0,0,0,0,1
0.741,0.11,0.6,0.056,0,0,0,0,1
0.071,0.529,0.2,0.056,0,0,0,0,1
0.121,0.11,0.6,0.056,0,0,0,0,1
0.148,0.498,0.3,0.056,0,0,0,0,1
0.312,0.529,0.2,0.056,0,0,0,0,1
0.832,0.707,0.0,0.14,0,0,0,0,1
0.482,0.498,0.3,0.056,0,0,0,0,1
0.095,0.11,0.6,0.056,0,0,0,0,1
0.187,0.529,0.2,0.056,0,0,0,0,1
0.523,0.498,0.3,0.056,0,0,0,0,1
0.473,0.529,0.2,0.056,0,0,0,0,1
0.658,0.529,0.2,0.056,0,0,0,0,1
0.715,0.529,0.2,0.056,0,0,0,0,1
0.057,0.498,0.3,0.056,0,0,0,0,1
0.257,0.811,0.0,0.138,0,0,0,0,1
0.505,0.498,0.3,0.056,0,0,0,0,1
0.671,0.11,0.6,0.056,0,0,0,0,1
0.38,0.498,0.3,0.056,0,0,0,0,1
0.27,0.11,0.6,0.056,0,0,0,0,1
0.945,0.11,0.6,0.056,0,0,0,0,1
0.251,0.498,0.3,0.056,0,0,0,0,1
0.382,0.979,0.0,0.14,0,0,0,0,1
0.547,0.498,0.3,0.056,0,0,0,0,1
0.614,0.157,0.0,0.138,0,0,0,0,1
0.031,0.577,0.0,0.14,0,0,0,0,1
0.128,0.498,0.3,0.056,0,0,0,0,1
0.471,0.529,0.2,0.056,0,0,0,0,1
0.618,0.11,0.6,0.056,0,0,0,0,1
0.369,0.498,0.3,0.056,0,0,0,0,1
0.643,0.11,0.6,0.056,0,0,0,0,1
0.259,0.529,0.2,0.056,0,0,0,0,1
0.007,0.11,0.6,0.056,0,0,0,0,1
0.684,0.498,0.3,0.056,0,0,0,0,1
0.353,0.11,0.6,0.056,0,0,0,0,1
0.097,0.11,0.6,0.056,0,0,0,0,1
0.107,0.11,0.6,0.056,0,0,0,0,1
0.263,0.498,0.3,0.056,0,0,0,0,1
0.038,0.498,0.3,0.056,0,0,0,0,1
0.88,0.498,0.3,0.056,0,0,0,0,1
0.766,0.498,0.3,0.056,0,0,0,0,1
0.423,0.11,0.6,0.056,0,0,0,0,1
0.046,0.173,0.0,0.14,0,0,0,0,1
0.949,0.498,0.3,0.056,0,0,0,0,1
0.465,0.803,0.0,0.14,0,0,0,0,1
0.468,0.11,0.6,0.056,0,0,0,0,0
0.987,0.11,0.6,0.056,0,0,0,0,1
0.075,0.379,0.0,0.14,0,0,0,0,1
0.605,0.11,0.6,0.056,0,0,0,0,1
0.265,0.498,0.3,0.056,0,0,0,0,1
0.532,0.529,0.2,0.056,0,0,0,0,1
0.614,0.11,0.6,0.056,0,0,0,0,1
0.135,0.541,0.0,0.14,0,0,0,0,0
0.06,0.498,0.3,0.056,0,0,0,0,1
0.871,0.868,0.0,0.138,0,0,0,0,1
0.138,0.529,0.2,0.056,0,0,0,0,1
0.828,0.498,0.3,0.056,0,0,0,0,1
0.439,0.11,0.6,0.056,0,0,0,0,1
0.73,0.11,0.6,0.056,0,0,0,0,1
0.402,0.498,0.3,0.056,0,0,0,0,1
0.925,0.845,0.0,0.138,0,0,0,0,1
0.592,0.723,0.0,0.138,0,0,0,0,1
0.745,0.498,0.3,0.056,0,0,0,0,1
0.98,0.717,0.0,0.14,0,0,0,0,1
0.478,0.498,0.3,0.056,0,0,0,0,1
0.523,0.849,0.0,0.14,0,0,0,0,1
0.815,0.498,0.3,0.056,0,0,0,0,1
0.856,0.417,0.0,0.14,0,0,0,0,1
0.788,0.11,0.6,0.056,0,0,0,0,1
0.613,0.498,0.3,0.056,0,0,0,0,1
0.859,0.529,0.2,0.056,0,0,0,0,1
0.726,0.11,0.6,0.056,0,0,0,0,0
0.322,0.498,0.3,0.056,0,0,0,0,1
0.713,0.529,0.2,0.056,0,0,0,0,1
0.668,0.529,0.2,0.056,0,0,0,0,1
0.439,0.364,0.0,0.14,0,0,0,0,1
0.551,0.529,0.2,0.056,0,0,0,0,1
0.124,0.529,0.2,0.056,0,0,0,0,1
0.283,0.498,0.3,0.056,0,0,0,0,1
0.259,0.196,0.0,0.14,0,0,0,0,1
0.419,0.885,0.0,0.138,0,0,0,0,1
0.37,0.529,0.2,0.056,0,0,0,0,1
0.329,0.515,0.0,0.138,0,0,0,0,1
0.245,0.126,0.0,0.138,0,0,0,0,1
0.295,0.498,0.3,0.056,0,0,0,0,1
0.042,0.498,0.3,0.056,0,0,0,0,1
0.206,0.598,0.0,0.138,0,0,0,0,1
0.507,0.498,0.3,0.056,0,0,0,0,1
0.411,0.529,0.2,0.056,0,0,0,0,1
0.615,0.529,0.2,0.056,0,0,0,0,1
0.361,0.11,0.6,0.056,0,0,0,0,1
0.066,0.529,0.2,0.056,0,0,0,0,1
0.563,0.769,0.0,0.14,0,0,0,0,1
0.65,0.529,0.2,0.056,0,0,0,0,1
0.685,0.11,0.6,0.056,0,0,0,0,1
0.677,0.498,0.3,0.056,0,0,0,0,1
0.443,0.498,0.3,0.056,0,0,0,0,1
0.65,0.498,0.3,0.056,0,0,0,0,1
0.783,0.529,0.2,0.056,0,0,0,0,1
0.38,0.529,0.2,0.056,0,0,0,0,1
0.501,0.331,0.0,0.14,0,0,0,0,1
0.898,0.917,0.0,0.14,0,0,0,0,0
0.299,0.498,0.3,0.056,0,0,0,0,1
0.885,0.498,0.3,0.056,0,0,0,0,1
0.041,0.11,0.6,0.056,0,0,0,0,1
0.217,0.055,0.0,0.138,0,0,0,0,1
0.167,0.529,0.2,0.056,0,0,0,0,1
0.63,0.267,0.0,0.136,0,0,0,0,1
0.924,0.11,0.6,0.056,0,0,0,0,1
0.108,0.524,0.0,0.138,0,0,0,0,1
0.438,0.11,0.6,0.056,0,0,0,0,1
0.525,0.498,0.3,0.056,0,0,0,0,1
0.466,0.498,0.3,0.056,0,0,0,0,1
0.69,0.831,0.0,0.14,0,0,0,0,1
0.798,0.11,0.6,0.056,0,0,0,0,1
0.342,0.529,0.2,0.056,0,0,0,0,1
0.52,0.287,0.0,0.14,0,0,0,0,1
0.126,0.498,0.3,0.056,0,0,0,0,0
0.932,0.11,0.6,0.056,0,0,0,0,1
0.053,0.498,0.3,0.056,0,0,0,0,1
0.024,0.11,0.6,0.056,0,0,0,0,1
0.115,0.11,0.6,0.056,0,0,0,0,1
0.854,0.81,0.0,0.138,0,0,0,0,1
0.045,0.11,0.6,0.056,0,0,0,0,1
0.071,0.498,0.3,0.056,0,0,0,0,1
0.866,0.478,0.0,0.14,0,0,0,0,1
0.914,0.529,0.2,0.056,0,0,0,0,1
0.068,0.11,0.6,0.056,0,0,0,0,1
0.948,0.529,0.2,0.056,0,0,0,0,1
0.117,0.529,0.2,0.056,0,0,0,0,1
0.084,0.11,0.6,0.056,0,0,0,0,1
0.29,0.498,0.3,0.056,0,0,0,0,1
0.409,0.529,0.2,0.056,0,0,0,0,1
0.782,0.064,0.0,0.14,0,0,0,0,1
0.374,0.028,0.0,0.14,0,0,0,0,1
0.647,0.271,0.0,0.14,0,0,0,0,1
0.191,0.11,0.6,0.056,0,0,0,0,1
0.018,0.606,0.0,0.138,0,0,0,0,1
0.674,0.529,0.2,0.056,0,0,0,0,1
0.026,0.529,0.2,0.056,0,0,0,0,1
0.324,0.529,0.2,0.056,0,0,0,0,1
0.206,0.11,0.6,0.056,0,0,0,0,1
0.385,0.11,0.6,0.056,0,0,0,0,0
0.192,0.555,0.0,0.14,0,0,0,0,1
0.137,0.35,0.0,0.138,0,0,0,0,1
0.113,0.11,0.6,0.056,0,0,0,0,1
0.325,0.498,0.3,0.056,0,0,0,0,1
0.728,0.529,0.2,0.056,0,0,0,0,1
0.446,0.626,0.0,0.14,0,0,0,0,1
0.941,0.445,0.0,0.14,0,0,0,0,1
0.487,0.11,0.6,0.056,0,0,0,0,0
0.883,0.11,0.6,0.056,0,0,0,0,1
0.953,0.498,0.3,0.056,0,0,0,0,1
0.597,0.669,0.0,0.14,0,0,0,0,1
0.369,0.498,0.3,0.056,0,0,0,0,1
0.571,0.166,0.0,0.14,0,0,0,0,1
0.64,0.301,0.0,0.14,0,0,0,0,1
0.216,0.498,0.3,0.056,0,0,0,0,1
0.665,0.11,0.6,0.056,0,0,0,0,1
0.235,0.11,0.6,0.056,0,0,0,0,1
0.854,0.529,0.2,0.056,0,0,0,0,1
0.957,0.498,0.3,0.056,0,0,0,0,1
0.043,0.35,0.0,0.14,0,0,0,0,1
0.485,0.529,0.2,0.056,0,0,0,0,1
0.814,0.498,0.3,0.056,0,0,0,0,1
0.479,0.498,0.3,0.056,0,0,0,0,1
0.281,0.498,0.3,0.056,0,0,0,0,1
0.436,0.11,0.6,0.056,0,0,0,0,0
0.764,0.472,0.0,0.136,0,0,0,0,1
0.917,0.498,0.3,0.056,0,0,0,0,1
0.895,0.11,0.6,0.056,0,0,0,0,1
0.038,0.498,0.3,0.056,0,0,0,0,1
0.621,0.11,0.6,0.056,0,0,0,0,1
0.824,0.103,0.0,0.14,0,0,0,0,1
0.713,0.506,0.0,0.14,0,0,0,0,0
0.055,0.498,0.3,0.056,0,0,0,0,1
0.88,0.11,0.6,0.056,0,0,0,0,1
0.327,0.498,0.3,0.056,0,0,0,0,1
0.691,0.11,0.6,0.056,0,0,0,0,0
0.782,0.529,0.2,0.056,0,0,0,0,1
0.068,0.11,0.6,0.056,0,0,0,0,1
0.431,0.529,0.2,0.056,0,0,0,0,1
0.932,0.529,0.2,0.056,0,0,0,0,1
0.799,0.498,0.3,0.056,0,0,0,0,1
0.102,0.11,0.6,0.056,0,0,0,0,1
0.176,0.11,0.6,0.056,0,0,0,0,1
0.817,0.11,0.6,0.056,0,0,0,0,1
0.442,0.498,0.3,0.056,0,0,0,0,1
0.362,0.178,0.0,0.14,0,0,0,0,1
0.102,0.074,0.0,0.142,0,0,0,0,1
0.828,0.493,0.0,0.14,0,0,0,0,1
0.339,0.11,0.6,0.056,0,0,0,0,1
0.48,0.725,0.0,0.14,0,0,0,0,1
0.809,0.529,0.2,0.056,0,0,0,0,1
0.038,0.11,0.6,0.056,0,0,0,0,1
0.148,0.18,0.0,0.14,0,0,0,0,0
0.877,0.153,0.0,0.14,0,0,0,0,1
0.791,0.11,0.6,0.056,0,0,0,0,1
0.178,0.498,0.3,0.056,0,0,0,0,1
0.809,0.529,0.2,0.056,0,0,0,0,1
0.875,0.498,0.3,0.056,0,0,0,0,1
0.359,0.054,0.0,0.14,0,0,0,0,1
0.188,0.529,0.2,0.056,0,0,0,0,1
0.337,0.11,0.6,0.056,0,0,0,0,1
0.536,0.498,0.3,0.056,0,0,0,0,1
0.177,0.11,0.6,0.056,0,0,0,0,1
0.649,0.529,0.2,0.056,0,0,0,0,1
0.667,0.876,0.0,0.14,0,0,0,0,1
0.393,0.498,0.3,0.056,0,0,0,0,1
0.393,0.529,0.2,0.056,0,0,0,0,1
0.549,0.498,0.3,0.056,0,0,0,0,1
0.108,0.296,0.0,0.14,0,0,0,0,1
0.472,0.529,0.2,0.056,0,0,0,0,1
0.409,0.11,0.6,0.056,0,0,0,0,1
0.969,0.529,0.2,0.056,0,0,0,0,1
0.916,0.529,0.2,0.056,0,0,0,0,1
0.727,0.75,0.0,0.138,0,0,0,0,1
0.273,0.844,0.0,0.14,0,0,0,0,1
0.74,0.529,0.2,0.056,0,0,0,0,1
0.097,0.529,0.2,0.056,0,0,0,0,1
0.297,0.529,0.2,0.056,0,0,0,0,1
0.771,0.498,0.3,0.056,0,0,0,0,1
0.545,0.529,0.2,0.056,0,0,0,0,1
0.608,0.11,0.0,0.14,0,0,0,0,1
0.086,0.11,0.6,0.056,0,0,0,0,0
0.284,0.529,0.2,0.056,0,0,0,0,1
0.97,0.185,0.0,0.14,0,0,0,0,1
0.936,0.019,0.0,0.138,0,0,0,0,1
0.469,0.529,0.2,0.056,0,0,0,0,1
0.611,0.11,0.6,0.056,0,0,0,0,1
0.609,0.79,0.0,0.14,0,0,0,0,1
0.562,0.693,0.0,0.138,0,0,0,0,1
0.585,0.76,0.0,0.138,0,0,0,0,1
0.88,0.529,0.2,0.056,0,0,0,0,1
0.784,0.11,0.6,0.056,0,0,0,0,1
0.162,0.498,0.3,0.056,0,0,0,0,0
0.17,0.887,0.0,0.138,0,0,0,0,1
0.651,0.11,0.6,0.056,0,0,0,0,1
0.485,0.529,0.2,0.056,0,0,0,0,1
0.926,0.782,0.0,0.136,0,0,0,0,1
0.16,0.498,0.3,0.056,0,0,0,0,1
0.031,0.797,0.0,0.14,0,0,0,0,1
0.726,0.11,0.6,0.056,0,0,0,0,1
0.437,0.11,0.6,0.056,0,0,0,0,1
0.245,0.509,0.0,0.14,0,0,0,0,1
0.576,0.529,0.2,0.056,0,0,0,0,1
0.688,0.529,0.2,0.056,0,0,0,0,1
0.235,0.498,0.3,0.056,0,0,0,0,1
0.234,0.529,0.2,0.056,0,0,0,0,1
0.959,0.529,0.2,0.056,0,0,0,0,1
0.1,0.89,0.0,0.14,0,0,0,0,1
0.925,0.11,0.6,0.056,0,0,0,0,1
0.282,0.498,0.3,0.056,0,0,0,0,1
0.747,0.498,0.3,0.056,0,0,0,0,1
0.952,0.11,0.6,0.056,0,0,0,0,0
0.259,0.304,0.0,0.138,0,0,0,0,1
0.726,0.888,0.0,0.136,0,0,0,0,1
0.277,0.529,0.2,0.056,0,0,0,0,1
0.925,0.498,0.3,0.056,0,0,0,0,1
0.752,0.069,0.0,0.14,0,0,0,0,1
0.801,0.11,0.6,0.056,0,0,0,0,1
0.948,0.21,0.0,0.138,0,0,0,0,1
0.669,0.498,0.3,0.056,0,0,0,0,1
0.153,0.498,0.3,0.056,0,0,0,0,1
0.165,0.498,0.3,0.056,0,0,0,0,1
0.106,0.498,0.3,0.056,0,0,0,0,1
0.259,0.692,0.0,0.14,0,0,0,0,1
0.351,0.253,0.0,0.14,0,0,0,0,1
0.44,0.529,0.2,0.056,0,0,0,0,1
0.015,0.498,0.3,0.056,0,0,0,0,1
0.453,0.529,0.2,0.056,0,0,0,0,1
0.155,0.088,0.0,0.14,0,0,0,0,1
0.03,0.211,0.0,0.14,0,0,0,0,1
0.838,0.11,0.6,0.056,0,0,0,0,1
0.58,0.458,0.0,0.14,0,0,0,0,1
0.053,0.11,0.6,0.056,0,0,0,0,1
0.208,0.453,0.0,0.14,0,0,0,0,1
0.409,0.898,0.0,0.14,0,0,0,0,1
0.3,0.529,0.2,0.056,0,0,0,0,1
0.78,0.529,0.2,0.056,0,0,0,0,1
0.039,0.11,0.6,0.056,0,0,0,0,1
0.645,0.804,0.0,0.14,0,0,0,0,1
0.294,0.498,0.3,0.056,0,0,0,0,1
0.776,0.11,0.6,0.056,0,0,0,0,1
0.373,0.11,0.6,0.056,0,0,0,0,1
0.233,0.529,0.2,0.056,0,0,0,0,1
0.022,0.575,0.0,0.138,0,0,0,0,1
0.817,0.529,0.2,0.056,0,0,0,0,1
0.467,0.11,0.6,0.056,0,0,0,0,1
0.438,0.529,0.2,0.056,0,0,0,0,1
0.823,0.529,0.2,0.056,0,0,0,0,1
0.381,0.068,0.0,0.14,0,0,0,0,1
0.606,0.625,0.0,0.14,0,0,0,0,1
0.875,0.889,0.0,0.14,0,0,0,0,1
0.221,0.551,0.0,0.14,0,0,0,0,1
0.342,0.529,0.2,0.056,0,0,0,0,1
0.713,0.498,0.3,0.056,0,0,0,0,1
0.221,0.376,0.0,0.14,0,0,0,0,1
0.705,0.498,0.3,0.056,0,0,0,0,1
0.783,0.498,0.3,0.056,0,0,0,0,1
0.06,0.11,0.6,0.056,0,0,0,0,1
0.638,0.352,0.0,0.14,0,0,0,0,1
0.79,0.11,0.6,0.056,0,0,0,0,1
0.908,0.529,0.2,0.056,0,0,0,0,1
0.001,0.455,0.0,0.138,0,0,0,0,1
0.125,0.498,0.3,0.056,0,0,0,0,1
0.904,0.11,0.6,0.056,0,0,0,0,1
0.999,0.11,0.6,0.056,0,0,0,0,1
0.908,0.622,0.0,0.14,0,0,0,0,1
0.134,0.498,0.3,0.056,0,0,0,0,1
0.063,0.498,0.3,0.056,0,0,0,0,1
0.681,0.11,0.6,0.056,0,0,0,0,1
0.221,0.529,0.2,0.056,0,0,0,0,1
0.406,0.529,0.2,0.056,0,0,0,0,1
0.49,0.11,0.6,0.056,0,0,0,0,1
0.656,0.11,0.6,0.056,0,0,0,0,1
0.835,0.498,0.3,0.056,0,0,0,0,1
0.315,0.11,0.6,0.056,0,0,0,0,1
0.523,0.498,0.3,0.056,0,0,0,0,1
0.904,0.494,0.0,0.14,0,0,0,0,0
0.939,0.529,0.2,0.056,0,0,0,0,1
0.023,0.498,0.3,0.056,0,0,0,0,1
0.653,0.498,0.3,0.056,0,0,0,0,1
0.257,0.529,0.2,0.056,0,0,0,0,1
0.175,0.529,0.2,0.056,0,0,0,0,1
0.484,0.529,0.2,0.056,0,0,0,0,1
0.256,0.498,0.3,0.056,0,0,0,0,1
0.646,0.84,0.0,0.14,0,0,0,0,1
0.817,0.498,0.3,0.056,0,0,0,0,1
0.319,0.11,0.6,0.056,0,0,0,0,1
0.604,0.529,0.2,0.056,0,0,0,0,1
0.871,0.529,0.2,0.056,0,0,0,0,1
0.44,0.11,0.6,0.056,0,0,0,0,1
0.801,0.544,0.0,0.14,0,0,0,0,1
0.955,0.11,0.6,0.056,0,0,0,0,1
0.749,0.11,0.6,0.056,0,0,0,0,1
0.588,0.455,0.0,0.14,0,0,0,0,1
0.101,0.764,0.0,0.14,0,0,0,0,1
0.461,0.498,0.3,0.056,0,0,0,0,1
0.925,0.529,0.2,0.056,0,0,0,0,0
0.685,0.11,0.6,0.056,0,0,0,0,1
0.748,0.498,0.3,0.056,0,0,0,0,1
0.678,0.204,0.0,0.14,0,0,0,0,1
0.718,0.529,0.2,0.056,0,0,0,0,1
0.273,0.529,0.2,0.056,0,0,0,0,1
0.312,0.098,0.0,0.138,0,0,0,0,1
0.714,0.498,0.3,0.056,0,0,0,0,1
0.727,0.282,0.0,0.14,0,0,0,0,0
0.121,0.498,0.3,0.056,0,0,0,0,1
0.724,0.498,0.3,0.056,0,0,0,0,1
0.256,0.707,0.0,0.14,0,0,0,0,1
0.726,0.864,0.0,0.14,0,0,0,0,1
0.186,0.529,0.2,0.056,0,0,0,0,1
0.696,0.11,0.6,0.056,0,0,0,0,1
0.193,0.529,0.2,0.056,0,0,0,0,1
0.698,0.498,0.3,0.056,0,0,0,0,1
0.547,0.11,0.6,0.056,0,0,0,0,1
0.65,0.529,0.2,0.056,0,0,0,0,1
0.07,0.498,0.3,0.056,0,0,0,0,1
0.608,0.498,0.3,0.056,0,0,0,0,1
0.429,0.151,0.0,0.14,0,0,0,0,1
0.796,0.11,0.6,0.056,0,0,0,0,1
0.079,0.11,0.6,0.056,0,0,0,0,0
0.798,0.11,0.6,0.056,0,0,0,0,1
0.322,0.11,0.6,0.056,0,0,0,0,1
0.921,0.529,0.2,0.056,0,0,0,0,1
0.16,0.498,0.3,0.056,0,0,0,0,1
0.14,0.498,0.3,0.056,0,0,0,0,1
0.671,0.11,0.6,0.056,0,0,0,0,1
0.288,0.11,0.6,0.056,0,0,0,0,0
0.304,0.529,0.2,0.056,0,0,0,0,1
0.385,0.498,0.3,0.056,0,0,0,0,1
0.986,0.529,0.2,0.056,0,0,0,0,1
0.209,0.11,0.6,0.056,0,0,0,0,1
0.967,0.11,0.6,0.056,0,0,0,0,1
0.343,0.498,0.3,0.056,0,0,0,0,1
0.254,0.529,0.2,0.056,0,0,0,0,1
0.133,0.11,0.6,0.056,0,0,0,0,1
0.944,0.529,0.2,0.056,0,0,0,0,1
0.484,0.11,0.6,0.056,0,0,0,0,1
0.818,0.498,0.3,0.056,0,0,0,0,1
0.222,0.498,0.3,0.056,0,0,0,0,0
0.204,0.529,0.2,0.056,0,0,0,0,1
0.974,0.11,0.6,0.056,0,0,0,0,1
0.425,0.498,0.3,0.056,0,0,0,0,1
0.841,0.11,0.6,0.056,0,0,0,0,1
0.369,0.498,0.3,0.056,0,0,0,0,1
0.892,0.529,0.2,0.056,0,0,0,0,1
0.621,0.11,0.6,0.056,0,0,0,0,1
0.307,0.512,0.0,0.14,0,0,0,0,1
0.942,0.529,0.2,0.056,0,0,0,0,1
0.596,0.529,0.2,0.056,0,0,0,0,1
0.888,0.183,0.0,0.138,0,0,0,0,1
0.889,0.498,0.3,0.056,0,0,0,0,1
0.523,0.195,0.0,0.14,0,0,0,0,1
0.688,0.498,0.3,0.056,0,0,0,0,1
0.385,0.953,0.0,0.138,0,0,0,0,1
0.189,0.529,0.2,0.056,0,0,0,0,1
0.494,0.498,0.3,0.056,0,0,0,0,1
0.858,0.529,0.2,0.056,0,0,0,0,1
0.693,0.11,0.6,0.056,0,0,0,0,0
0.377,0.529,0.2,0.056,0,0,0,0,1
0.242,0.529,0.2,0.056,0,0,0,0,1
0.616,0.529,0.2,0.056,0,0,0,0,1
0.374,0.11,0.6,0.056,0,0,0,0,1
0.192,0.825,0.0,0.14,0,0,0,0,1
0.357,0.109,0.0,0.14,0,0,0,0,1
0.92,0.433,0.0,0.138,0,0,0,0,1
0.996,0.248,0.0,0.14,0,0,0,0,1
0.979,0.11,0.6,0.056,0,0,0,0,1
0.089,0.498,0.3,0.056,0,0,0,0,1
0.061,0.498,0.3,0.056,0,0,0,0,1
0.208,0.498,0.3,0.056,0,0,0,0,1
0.936,0.11,0.6,0.056,0,0,0,0,1
0.608,0.11,0.6,0.056,0,0,0,0,1
0.197,0.641,0.0,0.14,0,0,0,0,1
0.17,0.498,0.3,0.056,0,0,0,0,1
0.445,0.529,0.2,0.056,0,0,0,0,0
0.364,0.498,0.3,0.056,0,0,0,0,0
0.717,0.11,0.6,0.056,0,0,0,0,1
0.324,0.724,0.0,0.138,0,0,0,0,1
0.603,0.529,0.2,0.056,0,0,0,0,1
0.438,0.11,0.6,0.056,0,0,0,0,1
0.764,0.531,0.0,0.138,0,0,0,0,1
0.877,0.11,0.6,0.056,0,0,0,0,1
0.474,0.201,0.0,0.14,0,0,0,0,1
0.999,0.583,0.0,0.138,0,0,0,0,1
0.764,0.885,0.0,0.14,0,0,0,0,1
0.46,0.529,0.2,0.056,0,0,0,0,1
0.299,0.11,0.6,0.056,0,0,0,0,1
0.48,0.529,0.2,0.056,0,0,0,0,1
0.06,0.529,0.2,0.056,0,0,0,0,1
0.458,0.703,0.0,0.14,0,0,0,0,1
